# orthogroupId	proteinId
OG0002056	ENSGACP00000012014
OG0002056	ENSDARP00000083314
OG0002056	ENSORLP00000010137
OG0002056	ENSTNIP00000011921
OG0002056	ENSGACP00000022340
OG0002056	ENSDARP00000099372
OG0002056	ENSDARP00000149311
OG0002056	ENSLOCP00000005007
OG0002056	ENSCMIP00000037475
OG0002797	XP_035680019
OG0002797	ENSGALP00010014348
OG0002797	ENSMGAP00000023051
OG0002797	ENSCAFP00845028853
OG0002797	ENSMUSP00000131144
OG0002797	ENSP00000368737
OG0002797	ENSMODP00000034892
OG0002797	ENSACAP00000008367
OG0002797	ENSTGUP00000019309
OG0002797	ENSORLP00000011615
OG0002797	ENSGACP00000003052
OG0002797	ENSDARP00000095891
OG0002797	ENSDARP00000146120
OG0002797	ENSLOCP00000009623
OG0002797	ENSGALP00010034841
OG0002797	ENSMGAP00000027486
OG0002797	ENSTGUP00000026066
OG0002797	ENSCAFP00845033203
OG0002797	ENSP00000457654
OG0002797	ENSMODP00000046024
OG0002797	ENSP00000454404
OG0002797	ENSMUSP00000034431
OG0002797	ENSACAP00000032662
OG0002797	ENSORLP00000034136
OG0002797	ENSGACP00000000629
OG0002797	ENSTNIP00000017188
OG0002797	ENSDARP00000073614
OG0002797	ENSDARP00000154851
OG0002797	ENSLOCP00000009767
OG0002797	ENSCMIP00000045827
OG0001194	XP_035672981
OG0001194	ENSGALP00010030781
OG0001194	ENSMGAP00000034250
OG0001194	ENSTGUP00000011699
OG0001194	ENSACAP00000004765
OG0001194	ENSCAFP00845011439
OG0001194	ENSP00000304192
OG0001194	ENSMUSP00000021567
OG0001194	ENSMODP00000008814
OG0001194	ENSCMIP00000044742
OG0001194	ENSORLP00000011897
OG0001194	ENSTNIP00000022554
OG0001194	ENSTNIP00000004717
OG0001194	ENSGACP00000016089
OG0001194	ENSDARP00000116424
OG0001194	ENSLOCP00000017296
OG0001194	ENSCAFP00845027201
OG0001194	ENSP00000347931
OG0001194	ENSMUSP00000109245
OG0001194	ENSMODP00000012033
OG0001194	ENSACAP00000016111
OG0001194	ENSORLP00000007437
OG0001194	ENSGACP00000027312
OG0001194	ENSTNIP00000012895
OG0001194	ENSDARP00000118137
OG0001194	ENSDARP00000157488
OG0001194	ENSLOCP00000002959
OG0001194	ENSCMIP00000016291
OG0001194	ENSGALP00010010834
OG0001194	ENSMGAP00000031030
OG0001194	ENSTGUP00000010510
OG0001194	ENSACAP00000000855
OG0001194	ENSCAFP00845005635
OG0001194	ENSMUSP00000042294
OG0001194	ENSP00000258229
OG0001194	ENSMODP00000010685
OG0001194	ENSORLP00000027080
OG0001194	ENSTNIP00000020132
OG0001194	ENSGACP00000013727
OG0001194	ENSDARP00000151902
OG0001194	ENSLOCP00000018998
OG0002792	XP_035686143
OG0002792	ENSGALP00010024773
OG0002792	ENSMGAP00000029258
OG0002792	ENSTGUP00000001434
OG0002792	ENSCAFP00845007131
OG0002792	ENSMUSP00000101652
OG0002792	ENSP00000362704
OG0002792	ENSMODP00000029401
OG0002792	ENSACAP00000004461
OG0002792	ENSORLP00000021442
OG0002792	ENSGACP00000008649
OG0002792	ENSTNIP00000020612
OG0002792	ENSLOCP00000002801
OG0002792	ENSDARP00000120515
OG0002792	ENSCMIP00000034095
OG0002792	ENSGALP00010005746
OG0002792	ENSMGAP00000013681
OG0002792	ENSTGUP00000011248
OG0002792	ENSCAFP00845013758
OG0002792	ENSP00000482946
OG0002792	ENSMUSP00000050107
OG0002792	ENSMODP00000042493
OG0002792	ENSACAP00000016522
OG0002792	ENSTNIP00000013170
OG0002792	ENSGACP00000018932
OG0002792	ENSORLP00000026423
OG0002792	ENSDARP00000028520
OG0002792	ENSLOCP00000019436
OG0002792	ENSCMIP00000004058
OG0001826	XP_035695062
OG0001826	ENSGALP00010028672
OG0001826	ENSMGAP00000002608
OG0001826	ENSACAP00000008423
OG0001826	ENSTGUP00000018487
OG0001826	ENSCAFP00845021987
OG0001826	ENSP00000275364
OG0001826	ENSMUSP00000000153
OG0001826	ENSMODP00000000226
OG0001826	ENSLOCP00000005126
OG0001826	ENSDARP00000050331
OG0001826	ENSORLP00000011218
OG0001826	ENSGACP00000022079
OG0001826	ENSTNIP00000011109
OG0001826	ENSCMIP00000037922
OG0001826	ENSGALP00010043759
OG0001826	ENSMGAP00000007165
OG0001826	ENSTGUP00000026421
OG0001826	ENSCAFP00845039931
OG0001826	ENSP00000400717
OG0001826	ENSMUSP00000020930
OG0001826	ENSMODP00000005358
OG0001826	ENSTNIP00000008458
OG0001826	ENSGACP00000006000
OG0001826	ENSORLP00000021734
OG0001826	ENSDARP00000036006
OG0001826	ENSDARP00000102226
OG0001826	ENSORLP00000023490
OG0001826	ENSORLP00000044498
OG0001826	ENSGACP00000004257
OG0001826	ENSTNIP00000017478
OG0001826	ENSLOCP00000015340
OG0001826	ENSCMIP00000046369
OG0002160	XP_035699000
OG0002160	ENSGALP00010021027
OG0002160	ENSMGAP00000024611
OG0002160	ENSTGUP00000000773
OG0002160	ENSACAP00000023361
OG0002160	ENSMGAP00000023006
OG0002160	ENSMODP00000046297
OG0002160	ENSCAFP00845015250
OG0002160	ENSMUSP00000025618
OG0002160	ENSP00000500971
OG0002160	ENSCMIP00000031047
OG0002160	ENSORLP00000029928
OG0002160	ENSTNIP00000014210
OG0002160	ENSGACP00000010639
OG0002160	ENSDARP00000079739
OG0002160	ENSDARP00000079749
OG0002160	ENSDARP00000146285
OG0002160	ENSORLP00000006116
OG0002160	ENSLOCP00000011992
OG0002160	ENSGALP00010027526
OG0002160	ENSMGAP00000009770
OG0002160	ENSTGUP00000009269
OG0002160	ENSCAFP00845000988
OG0002160	ENSP00000482760
OG0002160	ENSMUSP00000053742
OG0002160	ENSMODP00000015038
OG0002160	ENSORLP00000025186
OG0002160	ENSGACP00000019130
OG0002160	ENSDARP00000137964
OG0002160	ENSLOCP00000017367
OG0002160	ENSCMIP00000011583
OG0002923	XP_035692204
OG0002923	ENSGALP00010034616
OG0002923	ENSMGAP00000003505
OG0002923	ENSTGUP00000006348
OG0002923	ENSACAP00000001439
OG0002923	ENSCAFP00845031849
OG0002923	ENSCAFP00845034430
OG0002923	ENSP00000375832
OG0002923	ENSMUSP00000132850
OG0002923	ENSMUSP00000027495
OG0002923	ENSMODP00000020021
OG0002923	ENSCMIP00000028355
OG0002923	ENSORLP00000006087
OG0002923	ENSTNIP00000010669
OG0002923	ENSLOCP00000007618
OG0002923	ENSGACP00000020744
OG0002923	ENSDARP00000108257
OG0002923	ENSGALP00010039820
OG0002923	ENSTGUP00000008704
OG0002923	ENSACAP00000000643
OG0002923	ENSMODP00000012761
OG0002923	ENSCMIP00000033537
OG0002923	ENSORLP00000003325
OG0002923	ENSTNIP00000019013
OG0002923	ENSGACP00000007354
OG0002923	ENSDARP00000027643
OG0002923	ENSLOCP00000002086
OG0003812	XP_035672361
OG0003812	ENSCAFP00845008270
OG0003812	ENSP00000343435
OG0003812	ENSMUSP00000146477
OG0003812	ENSMODP00000016427
OG0003812	ENSACAP00000036698
OG0003812	ENSGALP00010011931
OG0003812	ENSTGUP00000019051
OG0003812	ENSCMIP00000044954
OG0003812	ENSTNIP00000013199
OG0003812	ENSGACP00000010977
OG0003812	ENSDARP00000059284
OG0003812	ENSLOCP00000017938
OG0003812	ENSCAFP00845019302
OG0003812	ENSP00000366098
OG0003812	ENSMUSP00000025811
OG0003812	ENSORLP00000002574
OG0003812	ENSTNIP00000019934
OG0003812	ENSGACP00000022530
OG0003812	ENSDARP00000115104
OG0003812	ENSLOCP00000001000
OG0000668	XP_035678563
OG0000668	ENSGALP00010010456
OG0000668	ENSMGAP00000012816
OG0000668	ENSTGUP00000010098
OG0000668	ENSACAP00000029678
OG0000668	ENSMODP00000049507
OG0000668	ENSCAFP00845030823
OG0000668	ENSMUSP00000014917
OG0000668	ENSP00000480905
OG0000668	ENSP00000355718
OG0000668	ENSLOCP00000019067
OG0000668	ENSDARP00000089996
OG0000668	ENSORLP00000043224
OG0000668	ENSGACP00000021284
OG0000668	ENSTNIP00000008029
OG0000668	ENSORLP00000028786
OG0000668	ENSTNIP00000005857
OG0000668	ENSDARP00000013374
OG0000668	ENSCMIP00000006436
OG0000668	ENSACAP00000000757
OG0000668	ENSCAFP00845006497
OG0000668	ENSP00000348810
OG0000668	ENSMUSP00000103951
OG0000668	ENSORLP00000000464
OG0000668	ENSTNIP00000009797
OG0000668	ENSGACP00000026647
OG0000668	ENSTNIP00000017255
OG0000668	ENSDARP00000021660
OG0000668	ENSDARP00000018643
OG0000668	ENSDARP00000157615
OG0000668	ENSGACP00000017822
OG0000668	ENSORLP00000029019
OG0000668	ENSGALP00010032775
OG0000668	ENSMGAP00000028016
OG0000668	ENSTGUP00000011110
OG0000668	ENSACAP00000003406
OG0000668	ENSCAFP00845040461
OG0000668	ENSP00000249749
OG0000668	ENSMUSP00000099575
OG0000668	ENSMODP00000041583
OG0000668	ENSORLP00000038938
OG0000668	ENSGACP00000017087
OG0000668	ENSTNIP00000013899
OG0000668	ENSDARP00000094097
OG0000668	ENSORLP00000020944
OG0000668	ENSGACP00000007803
OG0000668	ENSTNIP00000020573
OG0000668	ENSLOCP00000015123
OG0000668	ENSCMIP00000038464
OG0001850	XP_035675719
OG0001850	ENSCAFP00845011256
OG0001850	ENSMUSP00000088174
OG0001850	ENSP00000358723
OG0001850	ENSMGAP00000004423
OG0001850	ENSTGUP00000020907
OG0001850	ENSTGUP00000001503
OG0001850	ENSGALP00010038064
OG0001850	ENSMODP00000001599
OG0001850	ENSMODP00000049410
OG0001850	ENSMODP00000023629
OG0001850	ENSACAP00000021734
OG0001850	ENSMODP00000053249
OG0001850	ENSCMIP00000033867
OG0001850	ENSLOCP00000012725
OG0001850	ENSCAFP00845019660
OG0001850	ENSACAP00000022883
OG0001850	ENSTGUP00000031061
OG0001850	ENSMUSP00000066238
OG0001850	ENSMGAP00000022033
OG0001850	ENSMODP00000009084
OG0001850	ENSP00000250559
OG0001850	ENSGALP00010017467
OG0001850	ENSDARP00000114387
OG0001850	ENSTNIP00000009254
OG0001850	ENSLOCP00000019943
OG0001850	ENSCMIP00000024533
OG0001850	ENSORLP00000007312
OG0001850	ENSDARP00000152061
OG0001850	ENSDARP00000110237
OG0001850	ENSGACP00000008153
OG0001850	ENSTNIP00000009840
OG0001850	ENSDARP00000050670
OG0001850	ENSGACP00000015746
OG0001850	ENSTNIP00000015449
OG0001850	ENSORLP00000042612
OG0002772	XP_035697350
OG0002772	ENSGALP00010044138
OG0002772	ENSMGAP00000001564
OG0002772	ENSTGUP00000006035
OG0002772	ENSCAFP00845003981
OG0002772	ENSP00000255390
OG0002772	ENSMUSP00000104330
OG0002772	ENSMODP00000032008
OG0002772	ENSMODP00000047241
OG0002772	ENSACAP00000017174
OG0002772	ENSLOCP00000014896
OG0002772	ENSORLP00000001289
OG0002772	ENSGACP00000019093
OG0002772	ENSTNIP00000006479
OG0002772	ENSDARP00000150620
OG0002772	ENSDARP00000088082
OG0002772	ENSCMIP00000015734
OG0002772	ENSGALP00010008994
OG0002772	ENSMGAP00000027480
OG0002772	ENSTGUP00000025818
OG0002772	ENSCAFP00845038602
OG0002772	ENSMUSP00000155150
OG0002772	ENSP00000379046
OG0002772	ENSORLP00000024778
OG0002772	ENSTNIP00000008849
OG0002772	ENSGACP00000000824
OG0002772	ENSDARP00000123722
OG0002772	ENSLOCP00000022006
OG0002772	ENSCMIP00000034320
OG0003992	XP_035684863
OG0003992	ENSGALP00010020232
OG0003992	ENSMGAP00000003612
OG0003992	ENSTGUP00000019277
OG0003992	ENSACAP00000041151
OG0003992	ENSORLP00000020924
OG0003992	ENSGACP00000015417
OG0003992	ENSDARP00000118809
OG0003992	ENSLOCP00000001621
OG0003992	ENSCMIP00000040129
OG0003992	ENSCAFP00845007367
OG0003992	ENSP00000247665
OG0003992	ENSMODP00000021639
OG0003992	ENSMUSP00000037417
OG0003992	ENSTNIP00000007705
OG0003992	ENSGACP00000023936
OG0003992	ENSLOCP00000001298
OG0003992	ENSDARP00000067003
OG0003992	ENSACAP00000011016
OG0003992	ENSTGUP00000002538
OG0003992	ENSGALP00010042379
OG0003992	ENSCMIP00000037040
OG0002211	XP_035662254
OG0002211	ENSGALP00010040278
OG0002211	ENSMGAP00000022040
OG0002211	ENSTGUP00000023572
OG0002211	ENSMGAP00000027383
OG0002211	ENSACAP00000007244
OG0002211	ENSCAFP00845032370
OG0002211	ENSP00000356150
OG0002211	ENSMUSP00000068661
OG0002211	ENSMODP00000001964
OG0002211	ENSORLP00000035882
OG0002211	ENSTNIP00000010081
OG0002211	ENSGACP00000000440
OG0002211	ENSDARP00000074651
OG0002211	ENSLOCP00000014779
OG0002211	ENSCMIP00000003384
OG0002211	ENSCMIP00000013855
OG0002211	ENSCMIP00000013847
OG0002211	ENSGALP00010017604
OG0002211	ENSMGAP00000010938
OG0002211	ENSTGUP00000022070
OG0002211	ENSP00000258149
OG0002211	ENSMUSP00000020408
OG0002211	ENSMODP00000008947
OG0002211	ENSACAP00000004192
OG0002211	ENSORLP00000034706
OG0002211	ENSGACP00000001415
OG0002211	ENSTNIP00000008267
OG0002211	ENSTNIP00000022581
OG0002211	ENSDARP00000072320
OG0002211	ENSDARP00000151443
OG0002211	ENSLOCP00000019950
OG0002211	ENSCMIP00000047586
OG0002440	XP_035681969
OG0002440	ENSGALP00010022985
OG0002440	ENSACAP00000014042
OG0002440	ENSP00000243298
OG0002440	ENSCAFP00845033108
OG0002440	ENSMGAP00000033962
OG0002440	ENSTGUP00000028762
OG0002440	ENSMUSP00000049739
OG0002440	ENSMODP00000014424
OG0002440	ENSORLP00000008046
OG0002440	ENSGACP00000024174
OG0002440	ENSTNIP00000011829
OG0002440	ENSDARP00000140695
OG0002440	ENSLOCP00000021587
OG0002440	ENSLOCP00000022453
OG0002440	ENSGALP00010003487
OG0002440	ENSMGAP00000032892
OG0002440	ENSTGUP00000025340
OG0002440	ENSACAP00000001602
OG0002440	ENSLOCP00000021519
OG0002440	ENSDARP00000066197
OG0002440	ENSORLP00000022283
OG0002440	ENSGACP00000005215
OG0002440	ENSTNIP00000001570
OG0002440	ENSORLP00000008319
OG0002440	ENSGACP00000019235
OG0002440	ENSTNIP00000004351
OG0002440	ENSCMIP00000021885
OG0002440	ENSCAFP00845039439
OG0002440	ENSMUSP00000045127
OG0002440	ENSP00000420127
OG0002440	ENSMODP00000037863
OG0000763	XP_035669956
OG0000763	ENSGALP00010032728
OG0000763	ENSTGUP00000035221
OG0000763	ENSMGAP00000019632
OG0000763	ENSCAFP00845014127
OG0000763	ENSP00000361686
OG0000763	ENSMODP00000001069
OG0000763	ENSMUSP00000022293
OG0000763	ENSACAP00000033092
OG0000763	ENSCMIP00000020610
OG0000763	ENSLOCP00000005515
OG0000763	ENSORLP00000008222
OG0000763	ENSTNIP00000011469
OG0000763	ENSGACP00000011858
OG0000763	ENSDARP00000014456
OG0000763	ENSORLP00000010845
OG0000763	ENSTNIP00000016146
OG0000763	ENSGACP00000002895
OG0000763	ENSGALP00010024570
OG0000763	ENSTGUP00000026444
OG0000763	ENSP00000265333
OG0000763	ENSMUSP00000020673
OG0000763	ENSCAFP00845000889
OG0000763	ENSCAFP00845017103
OG0000763	ENSMODP00000017701
OG0000763	ENSACAP00000036877
OG0000763	ENSTNIP00000019181
OG0000763	ENSGACP00000027612
OG0000763	ENSORLP00000039231
OG0000763	ENSDARP00000066372
OG0000763	ENSCMIP00000012226
OG0000763	ENSLOCP00000012579
OG0000763	ENSGALP00010025884
OG0000763	ENSMGAP00000020737
OG0000763	ENSCAFP00845008351
OG0000763	ENSCAFP00845019379
OG0000763	ENSMUSP00000136273
OG0000763	ENSP00000022615
OG0000763	ENSMODP00000057115
OG0000763	ENSACAP00000012725
OG0000763	ENSORLP00000003099
OG0000763	ENSGACP00000005428
OG0000763	ENSTNIP00000019004
OG0000763	ENSDARP00000121437
OG0000763	ENSORLP00000000676
OG0000763	ENSTNIP00000016524
OG0000763	ENSGACP00000000444
OG0000763	ENSDARP00000149044
OG0000763	ENSLOCP00000019225
OG0000763	ENSCMIP00000010017
OG0001390	XP_035671006
OG0001390	ENSGALP00010022040
OG0001390	ENSMGAP00000005832
OG0001390	ENSTGUP00000026740
OG0001390	ENSACAP00000035789
OG0001390	ENSCAFP00845000070
OG0001390	ENSP00000366161
OG0001390	ENSMUSP00000158187
OG0001390	ENSMODP00000056490
OG0001390	ENSCMIP00000029031
OG0001390	ENSORLP00000030448
OG0001390	ENSTNIP00000006951
OG0001390	ENSGACP00000015204
OG0001390	ENSDARP00000019037
OG0001390	ENSLOCP00000011709
OG0001390	ENSDARP00000022273
OG0001390	ENSORLP00000030496
OG0001390	ENSGACP00000023797
OG0001390	ENSTNIP00000007908
OG0001390	ENSGALP00010041435
OG0001390	ENSMGAP00000001448
OG0001390	ENSMODP00000048165
OG0001390	ENSORLP00000020592
OG0001390	ENSTNIP00000013603
OG0001390	ENSGACP00000016287
OG0001390	ENSCMIP00000001065
OG0001390	ENSGALP00010028279
OG0001390	ENSMGAP00000008537
OG0001390	ENSTGUP00000023198
OG0001390	ENSACAP00000033732
OG0001390	ENSCAFP00845007068
OG0001390	ENSMUSP00000146518
OG0001390	ENSP00000261749
OG0001390	ENSMODP00000003163
OG0001390	ENSMODP00000042511
OG0001390	ENSLOCP00000015712
OG0001390	ENSCMIP00000010497
OG0001390	ENSDARP00000136708
OG0001291	XP_035677707
OG0001291	ENSMODP00000042826
OG0001291	ENSGALP00010007434
OG0001291	ENSMGAP00000003899
OG0001291	ENSTGUP00000030581
OG0001291	ENSACAP00000027227
OG0001291	ENSCAFP00845002220
OG0001291	ENSP00000263125
OG0001291	ENSMUSP00000028118
OG0001291	ENSMODP00000020799
OG0001291	ENSTNIP00000015616
OG0001291	ENSGACP00000026549
OG0001291	ENSORLP00000021139
OG0001291	ENSDARP00000046252
OG0001291	ENSLOCP00000019285
OG0001291	ENSCMIP00000028913
OG0001291	ENSGALP00010041842
OG0001291	ENSMGAP00000029916
OG0001291	ENSTGUP00000004713
OG0001291	ENSACAP00000008435
OG0001291	ENSCAFP00845039871
OG0001291	ENSP00000331602
OG0001291	ENSMUSP00000107830
OG0001291	ENSMODP00000013341
OG0001291	ENSCMIP00000049097
OG0001291	ENSORLP00000032273
OG0001291	ENSGACP00000001008
OG0001291	ENSTNIP00000017628
OG0001291	ENSTNIP00000005809
OG0001291	ENSDARP00000033971
OG0001291	ENSLOCP00000017813
OG0001291	ENSDARP00000148423
OG0001291	ENSDARP00000129177
OG0001291	ENSTNIP00000014057
OG0001291	ENSORLP00000009867
OG0001291	ENSGACP00000012575
OG0001630	XP_035699334
OG0001630	ENSGALP00010034348
OG0001630	ENSMGAP00000012542
OG0001630	ENSTGUP00000020221
OG0001630	ENSTGUP00000020384
OG0001630	ENSACAP00000011476
OG0001630	ENSCAFP00845038012
OG0001630	ENSP00000235345
OG0001630	ENSMUSP00000037617
OG0001630	ENSMODP00000037324
OG0001630	ENSTNIP00000020772
OG0001630	ENSGACP00000014677
OG0001630	ENSORLP00000034058
OG0001630	ENSDARP00000068446
OG0001630	ENSLOCP00000008536
OG0001630	ENSDARP00000121698
OG0001630	ENSTNIP00000009738
OG0001630	ENSORLP00000013479
OG0001630	ENSGACP00000021307
OG0001630	ENSCMIP00000037030
OG0001630	ENSCMIP00000037025
OG0001630	ENSGALP00010012068
OG0001630	ENSTGUP00000000529
OG0001630	ENSCAFP00845005119
OG0001630	ENSP00000253270
OG0001630	ENSP00000494818
OG0001630	ENSMUSP00000097040
OG0001630	ENSMODP00000000581
OG0001630	ENSACAP00000024126
OG0001630	ENSORLP00000004888
OG0001630	ENSTNIP00000019782
OG0001630	ENSGACP00000008883
OG0001630	ENSDARP00000108605
OG0001630	ENSLOCP00000011246
OG0002317	XP_035681230
OG0002317	ENSGALP00010003449
OG0002317	ENSMGAP00000033611
OG0002317	ENSTGUP00000012431
OG0002317	ENSACAP00000016613
OG0002317	ENSCAFP00845029106
OG0002317	ENSP00000242839
OG0002317	ENSMUSP00000006742
OG0002317	ENSMODP00000033101
OG0002317	ENSCMIP00000044424
OG0002317	ENSORLP00000000076
OG0002317	ENSGACP00000019725
OG0002317	ENSTNIP00000002634
OG0002317	ENSDARP00000126297
OG0002317	ENSLOCP00000012719
OG0002317	ENSGALP00010019462
OG0002317	ENSMGAP00000024668
OG0002317	ENSTGUP00000006210
OG0002317	ENSACAP00000038058
OG0002317	ENSCAFP00845028001
OG0002317	ENSP00000345728
OG0002317	ENSMUSP00000058840
OG0002317	ENSMODP00000004937
OG0002317	ENSORLP00000007178
OG0002317	ENSORLP00000007180
OG0002317	ENSTNIP00000011785
OG0002317	ENSGACP00000024000
OG0002317	ENSDARP00000054976
OG0002317	ENSLOCP00000017113
OG0002317	ENSCMIP00000040300
OG0002387	XP_035674431
OG0002387	ENSGALP00010034463
OG0002387	ENSMGAP00000033687
OG0002387	ENSMGAP00000026941
OG0002387	ENSTGUP00000008930
OG0002387	ENSCAFP00845019967
OG0002387	ENSP00000436455
OG0002387	ENSMUSP00000138741
OG0002387	ENSMODP00000008697
OG0002387	ENSACAP00000023884
OG0002387	ENSORLP00000001612
OG0002387	ENSGACP00000008999
OG0002387	ENSDARP00000052702
OG0002387	ENSLOCP00000003469
OG0002387	ENSORLP00000008372
OG0002387	ENSTNIP00000012254
OG0002387	ENSGACP00000020611
OG0002387	ENSDARP00000052730
OG0002387	ENSDARP00000146866
OG0002387	ENSCMIP00000031066
OG0002387	ENSCAFP00845000673
OG0002387	ENSMUSP00000147383
OG0002387	ENSP00000385923
OG0002387	ENSMODP00000017145
OG0002387	ENSCMIP00000004382
OG0002387	ENSACAP00000016969
OG0002387	ENSORLP00000002166
OG0002387	ENSGACP00000016898
OG0002387	ENSTNIP00000008908
OG0002387	ENSTNIP00000004206
OG0002387	ENSDARP00000071557
OG0002387	ENSLOCP00000000937
OG0002174	XP_035690853
OG0002174	ENSGALP00010037782
OG0002174	ENSMGAP00000019113
OG0002174	ENSTGUP00000021650
OG0002174	ENSACAP00000015725
OG0002174	ENSCAFP00845027882
OG0002174	ENSP00000253083
OG0002174	ENSMUSP00000000939
OG0002174	ENSMODP00000015462
OG0002174	ENSTNIP00000018912
OG0002174	ENSGACP00000010883
OG0002174	ENSDARP00000134811
OG0002174	ENSORLP00000042972
OG0002174	ENSTNIP00000000581
OG0002174	ENSLOCP00000006698
OG0002174	ENSCMIP00000012603
OG0002174	ENSGALP00010044109
OG0002174	ENSMGAP00000024912
OG0002174	ENSCAFP00845005670
OG0002174	ENSP00000336747
OG0002174	ENSMUSP00000059033
OG0002174	ENSMODP00000054290
OG0002174	ENSCMIP00000026872
OG0002174	ENSORLP00000037514
OG0002174	ENSGACP00000010157
OG0002174	ENSTNIP00000017196
OG0002174	ENSDARP00000127621
OG0002174	ENSDARP00000150587
OG0002174	ENSLOCP00000001338
OG0002174	ENSCMIP00000026863
OG0003763	XP_035699981
OG0003763	ENSGALP00010041014
OG0003763	ENSMGAP00000017265
OG0003763	ENSTGUP00000026535
OG0003763	ENSCAFP00845016890
OG0003763	ENSP00000341483
OG0003763	ENSMUSP00000156588
OG0003763	ENSMODP00000001656
OG0003763	ENSLOCP00000003837
OG0003763	ENSORLP00000022592
OG0003763	ENSGACP00000022229
OG0003763	ENSTNIP00000017933
OG0003763	ENSDARP00000090946
OG0003763	ENSDARP00000123447
OG0003763	ENSCMIP00000033410
OG0003763	ENSGALP00010019348
OG0003763	ENSMGAP00000023277
OG0003763	ENSTGUP00000002088
OG0003763	ENSACAP00000018226
OG0003763	ENSCAFP00845006080
OG0003763	ENSMUSP00000154327
OG0003763	ENSP00000296604
OG0003763	ENSMODP00000057873
OG0003763	ENSLOCP00000015667
OG0004842	XP_035693170
OG0004842	ENSGALP00010003873
OG0004842	ENSMGAP00000034303
OG0004842	ENSTGUP00000035399
OG0004842	ENSACAP00000016268
OG0004842	ENSCAFP00845034093
OG0004842	ENSP00000368908
OG0004842	ENSMUSP00000056364
OG0004842	ENSMODP00000058930
OG0004842	ENSORLP00000003771
OG0004842	ENSGACP00000015785
OG0004842	ENSDARP00000153489
OG0004842	ENSTNIP00000022225
OG0004842	ENSDARP00000007599
OG0004842	ENSLOCP00000010750
OG0004842	ENSCMIP00000044779
OG0004842	ENSCMIP00000044776
OG0004842	ENSCAFP00845032604
OG0004842	ENSP00000361036
OG0004842	ENSMUSP00000044054
OG0004842	ENSMODP00000006288
OG0002840	XP_035662496
OG0002840	ENSGALP00010041572
OG0002840	ENSMGAP00000023523
OG0002840	ENSTGUP00000016278
OG0002840	ENSTGUP00000003185
OG0002840	ENSTGUP00000030440
OG0002840	ENSACAP00000012664
OG0002840	ENSCAFP00845031117
OG0002840	ENSP00000254508
OG0002840	ENSMUSP00000032179
OG0002840	ENSMODP00000010708
OG0002840	ENSLOCP00000017295
OG0002840	ENSDARP00000086821
OG0002840	ENSORLP00000039905
OG0002840	ENSGACP00000000083
OG0002840	ENSTNIP00000021098
OG0002840	ENSLOCP00000010324
OG0002840	ENSCMIP00000025798
OG0002840	ENSCMIP00000028804
OG0002840	ENSGALP00010040636
OG0002840	ENSMGAP00000024695
OG0002840	ENSACAP00000011633
OG0002840	ENSCAFP00845022370
OG0002840	ENSP00000357547
OG0002840	ENSMUSP00000143368
OG0002840	ENSMODP00000021565
OG0000949	XP_035658942
OG0000949	ENSGALP00010018166
OG0000949	ENSMGAP00000000187
OG0000949	ENSTGUP00000014708
OG0000949	ENSACAP00000000292
OG0000949	ENSCAFP00845008288
OG0000949	ENSMUSP00000113044
OG0000949	ENSP00000362813
OG0000949	ENSMODP00000021326
OG0000949	ENSORLP00000010552
OG0000949	ENSGACP00000010265
OG0000949	ENSTNIP00000017046
OG0000949	ENSTNIP00000004239
OG0000949	ENSDARP00000026726
OG0000949	ENSORLP00000024673
OG0000949	ENSGACP00000009778
OG0000949	ENSTNIP00000012546
OG0000949	ENSDARP00000120760
OG0000949	ENSLOCP00000004282
OG0000949	ENSCMIP00000042676
OG0000949	ENSGALP00010017879
OG0000949	ENSMGAP00000014073
OG0000949	ENSTGUP00000012194
OG0000949	ENSACAP00000001387
OG0000949	ENSCAFP00845012898
OG0000949	ENSMUSP00000020027
OG0000949	ENSP00000342962
OG0000949	ENSMODP00000022123
OG0000949	ENSORLP00000019452
OG0000949	ENSGACP00000005329
OG0000949	ENSDARP00000027703
OG0000949	ENSLOCP00000021344
OG0000949	ENSCMIP00000027706
OG0000949	ENSLOCP00000002233
OG0000949	ENSORLP00000012495
OG0000949	ENSGACP00000015141
OG0000949	ENSGALP00010036183
OG0000949	ENSMGAP00000003686
OG0000949	ENSTGUP00000005396
OG0000949	ENSACAP00000016592
OG0000949	ENSCAFP00845019443
OG0000949	ENSP00000340243
OG0000949	ENSMUSP00000017851
OG0000949	ENSMODP00000051390
OG0000949	ENSCMIP00000030204
OG0000949	ENSCMIP00000002842
OG0000703	XP_035666828
OG0000703	ENSGALP00010042235
OG0000703	ENSMGAP00000000186
OG0000703	ENSTGUP00000027232
OG0000703	ENSMODP00000005942
OG0000703	ENSCAFP00845016425
OG0000703	ENSP00000327054
OG0000703	ENSMUSP00000057291
OG0000703	ENSLOCP00000003640
OG0000703	ENSDARP00000139279
OG0000703	ENSORLP00000003335
OG0000703	ENSTNIP00000009942
OG0000703	ENSGACP00000002747
OG0000703	ENSCMIP00000020983
OG0000703	ENSGALP00010017539
OG0000703	ENSMGAP00000008070
OG0000703	ENSTGUP00000006656
OG0000703	ENSCAFP00845014743
OG0000703	ENSMODP00000019633
OG0000703	ENSP00000261366
OG0000703	ENSMUSP00000025486
OG0000703	ENSACAP00000002757
OG0000703	ENSDARP00000105955
OG0000703	ENSTNIP00000005695
